Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      24/27          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [107]
[72]     0.0    0.00    0.00      27         std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [72]
-----------------------------------------------
                0.00    0.00       9/25          __gnu_cxx::new_allocator<Vector>::allocate(unsigned long, void const*) [101]
                0.00    0.00      16/25          __gnu_cxx::new_allocator<Vector>::max_size() const [77]
[73]     0.0    0.00    0.00      25         __gnu_cxx::new_allocator<Vector>::_M_max_size() const [73]
-----------------------------------------------
                0.00    0.00       8/22          std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [106]
                0.00    0.00      14/22          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [92]
[74]     0.0    0.00    0.00      22         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [74]
-----------------------------------------------
                0.00    0.00       1/17          std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [173]
                0.00    0.00      16/17          std::vector<Vector, std::allocator<Vector> >::max_size() const [78]
[75]     0.0    0.00    0.00      17         std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [75]
-----------------------------------------------
                0.00    0.00       8/16          std::vector<Vector, std::allocator<Vector> >::end() [108]
                0.00    0.00       8/16          std::vector<Vector, std::allocator<Vector> >::begin() [109]
[76]     0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector* const&) [76]
-----------------------------------------------
                0.00    0.00      16/16          std::allocator_traits<std::allocator<Vector> >::max_size(std::allocator<Vector> const&) [80]
[77]     0.0    0.00    0.00      16         __gnu_cxx::new_allocator<Vector>::max_size() const [77]
                0.00    0.00      16/25          __gnu_cxx::new_allocator<Vector>::_M_max_size() const [73]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [106]
[78]     0.0    0.00    0.00      16         std::vector<Vector, std::allocator<Vector> >::max_size() const [78]
                0.00    0.00      16/17          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [75]
                0.00    0.00      16/16          std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [82]
-----------------------------------------------
                0.00    0.00       2/16          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [129]
                0.00    0.00      14/16          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [93]
[79]     0.0    0.00    0.00      16         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [79]
                0.00    0.00      15/15          std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [89]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [82]
[80]     0.0    0.00    0.00      16         std::allocator_traits<std::allocator<Vector> >::max_size(std::allocator<Vector> const&) [80]
                0.00    0.00      16/16          __gnu_cxx::new_allocator<Vector>::max_size() const [77]
-----------------------------------------------
                0.00    0.00      16/16          Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [83]
[81]     0.0    0.00    0.00      16         Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [81]
                0.00    0.00     127/638         Vector* std::__addressof<Vector>(Vector&) [33]
                0.00    0.00     127/255         void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [38]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<Vector, std::allocator<Vector> >::max_size() const [78]
[82]     0.0    0.00    0.00      16         std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [82]
                0.00    0.00      16/16          std::allocator_traits<std::allocator<Vector> >::max_size(std::allocator<Vector> const&) [80]
                0.00    0.00      16/44          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [57]
-----------------------------------------------
                0.00    0.00      16/16          Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [84]
[83]     0.0    0.00    0.00      16         Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [83]
                0.00    0.00      16/16          Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [81]
-----------------------------------------------
                0.00    0.00      16/16          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [85]
[84]     0.0    0.00    0.00      16         Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [84]
                0.00    0.00      16/16          Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [83]
-----------------------------------------------
                0.00    0.00      16/16          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [107]
[85]     0.0    0.00    0.00      16         Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [85]
                0.00    0.00      32/32          Vector const* std::__make_move_if_noexcept_iterator<Vector, Vector const*>(Vector*) [60]
                0.00    0.00      16/16          Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [84]
-----------------------------------------------
                0.00    0.00      15/15          std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [89]
[86]     0.0    0.00    0.00      15         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [86]
-----------------------------------------------
                0.00    0.00      15/15          std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [90]
[87]     0.0    0.00    0.00      15         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [87]
                0.00    0.00      15/43          __gnu_cxx::new_allocator<double>::_M_max_size() const [58]
-----------------------------------------------
                0.00    0.00       1/15          std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [166]
                0.00    0.00      14/15          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [93]
[88]     0.0    0.00    0.00      15         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [88]
                0.00    0.00      15/15          std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [90]
-----------------------------------------------
                0.00    0.00      15/15          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [79]
[89]     0.0    0.00    0.00      15         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [89]
                0.00    0.00      15/15          __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [86]
-----------------------------------------------
                0.00    0.00      15/15          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [88]
[90]     0.0    0.00    0.00      15         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [90]
                0.00    0.00      15/15          __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [87]
-----------------------------------------------
                0.00    0.00      14/14          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [93]
[91]     0.0    0.00    0.00      14         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [91]
                0.00    0.00      28/56          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [56]
-----------------------------------------------
                0.00    0.00      14/14          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [93]
[92]     0.0    0.00    0.00      14         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [92]
                0.00    0.00      56/8186        std::vector<double, std::allocator<double> >::size() const [24]
                0.00    0.00      28/28          std::vector<double, std::allocator<double> >::max_size() const [65]
                0.00    0.00      14/22          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [74]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<double, std::allocator<double> >::push_back(double const&) [28]
[93]     0.0    0.00    0.00      14         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [93]
                0.00    0.00      28/31          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [61]
                0.00    0.00      28/56          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [56]
                0.00    0.00      28/28          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [68]
                0.00    0.00      14/14          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [92]
                0.00    0.00      14/14          std::vector<double, std::allocator<double> >::begin() [95]
                0.00    0.00      14/14          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [91]
                0.00    0.00      14/15          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [88]
                0.00    0.00      14/16270       double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [15]
                0.00    0.00      14/8128        void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [27]
                0.00    0.00      14/16          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [79]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<double, std::allocator<double> >::push_back(double const&) [28]
[94]     0.0    0.00    0.00      14         std::vector<double, std::allocator<double> >::end() [94]
                0.00    0.00      14/28          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [63]
-----------------------------------------------
                0.00    0.00      14/14          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [93]
[95]     0.0    0.00    0.00      14         std::vector<double, std::allocator<double> >::begin() [95]
                0.00    0.00      14/28          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [63]
-----------------------------------------------
                0.00    0.00      10/10          void std::_Destroy<Vector*>(Vector*, Vector*) [98]
[96]     0.0    0.00    0.00      10         void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [96]
                0.00    0.00     383/638         Vector* std::__addressof<Vector>(Vector&) [33]
                0.00    0.00     383/383         void std::_Destroy<Vector>(Vector*) [35]
-----------------------------------------------
                0.00    0.00       2/10          std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [126]
                0.00    0.00       8/10          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [107]
[97]     0.0    0.00    0.00      10         std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [97]
                0.00    0.00       9/9           std::allocator_traits<std::allocator<Vector> >::deallocate(std::allocator<Vector>&, Vector*, unsigned long) [103]
-----------------------------------------------
                0.00    0.00      10/10          void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [99]
[98]     0.0    0.00    0.00      10         void std::_Destroy<Vector*>(Vector*, Vector*) [98]
                0.00    0.00      10/10          void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [96]
-----------------------------------------------
                0.00    0.00       2/10          std::vector<Vector, std::allocator<Vector> >::~vector() [130]
                0.00    0.00       8/10          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [107]
[99]     0.0    0.00    0.00      10         void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [99]
                0.00    0.00      10/10          void std::_Destroy<Vector*>(Vector*, Vector*) [98]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator_traits<std::allocator<Vector> >::deallocate(std::allocator<Vector>&, Vector*, unsigned long) [103]
[100]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<Vector>::deallocate(Vector*, unsigned long) [100]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator_traits<std::allocator<Vector> >::allocate(std::allocator<Vector>&, unsigned long) [104]
[101]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<Vector>::allocate(unsigned long, void const*) [101]
                0.00    0.00       9/25          __gnu_cxx::new_allocator<Vector>::_M_max_size() const [73]
-----------------------------------------------
                0.00    0.00       1/9           std::_Vector_base<Vector, std::allocator<Vector> >::_M_create_storage(unsigned long) [161]
                0.00    0.00       8/9           void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [107]
[102]    0.0    0.00    0.00       9         std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [102]
                0.00    0.00       9/9           std::allocator_traits<std::allocator<Vector> >::allocate(std::allocator<Vector>&, unsigned long) [104]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [97]
[103]    0.0    0.00    0.00       9         std::allocator_traits<std::allocator<Vector> >::deallocate(std::allocator<Vector>&, Vector*, unsigned long) [103]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<Vector>::deallocate(Vector*, unsigned long) [100]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [102]
[104]    0.0    0.00    0.00       9         std::allocator_traits<std::allocator<Vector> >::allocate(std::allocator<Vector>&, unsigned long) [104]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<Vector>::allocate(unsigned long, void const*) [101]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [107]
[105]    0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [105]
                0.00    0.00      16/32          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [59]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [107]
[106]    0.0    0.00    0.00       8         std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [106]
                0.00    0.00      32/8416        std::vector<Vector, std::allocator<Vector> >::size() const [23]
                0.00    0.00      16/16          std::vector<Vector, std::allocator<Vector> >::max_size() const [78]
                0.00    0.00       8/22          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [74]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [48]
[107]    0.0    0.00    0.00       8         void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [107]
                0.00    0.00      24/27          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [72]
                0.00    0.00      16/32          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [59]
                0.00    0.00      16/16          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [85]
                0.00    0.00       8/8           std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [106]
                0.00    0.00       8/8           std::vector<Vector, std::allocator<Vector> >::begin() [109]
                0.00    0.00       8/8           __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [105]
                0.00    0.00       8/9           std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [102]
                0.00    0.00       8/519         Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [34]
                0.00    0.00       8/128         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [46]
                0.00    0.00       8/10          void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [99]
                0.00    0.00       8/10          std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [97]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [48]
[108]    0.0    0.00    0.00       8         std::vector<Vector, std::allocator<Vector> >::end() [108]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector* const&) [76]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [107]
[109]    0.0    0.00    0.00       8         std::vector<Vector, std::allocator<Vector> >::begin() [109]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector* const&) [76]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<Vector>::~allocator() [112]
[110]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<Vector>::~new_allocator() [110]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<double>::~allocator() [113]
[111]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<double>::~new_allocator() [111]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [173]
                0.00    0.00       2/3           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::~_Vector_impl() [124]
[112]    0.0    0.00    0.00       3         std::allocator<Vector>::~allocator() [112]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<Vector>::~new_allocator() [110]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [176]
                0.00    0.00       2/3           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [127]
[113]    0.0    0.00    0.00       3         std::allocator<double>::~allocator() [113]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<double>::~new_allocator() [111]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<Vector>::allocator(std::allocator<Vector> const&) [120]
[114]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Vector>::new_allocator(__gnu_cxx::new_allocator<Vector> const&) [114]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<double>::allocator(std::allocator<double> const&) [121]
[115]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [115]
-----------------------------------------------
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [132]
[116]    0.0    0.00    0.00       2         bool __gnu_cxx::__is_null_pointer<char const>(char const*) [116]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<Vector, std::allocator<Vector> >::begin() const [153]
                0.00    0.00       1/2           std::vector<Vector, std::allocator<Vector> >::end() const [152]
[117]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector const* const&) [117]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >::begin() const [155]
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >::end() const [154]
[118]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [118]
-----------------------------------------------
                0.00    0.00       2/2           double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [136]
[119]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [119]
-----------------------------------------------
                0.00    0.00       1/2           std::allocator_traits<std::allocator<Vector> >::select_on_container_copy_construction(std::allocator<Vector> const&) [169]
                0.00    0.00       1/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl(std::allocator<Vector> const&) [159]
[120]    0.0    0.00    0.00       2         std::allocator<Vector>::allocator(std::allocator<Vector> const&) [120]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Vector>::new_allocator(__gnu_cxx::new_allocator<Vector> const&) [114]
-----------------------------------------------
                0.00    0.00       1/2           std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [170]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [164]
[121]    0.0    0.00    0.00       2         std::allocator<double>::allocator(std::allocator<double> const&) [121]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [115]
-----------------------------------------------
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [133]
[122]    0.0    0.00    0.00       2         std::char_traits<char>::length(char const*) [122]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<double*>(double*, double*) [138]
[123]    0.0    0.00    0.00       2         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [123]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [126]
[124]    0.0    0.00    0.00       2         std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::~_Vector_impl() [124]
                0.00    0.00       2/3           std::allocator<Vector>::~allocator() [112]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl(std::allocator<Vector> const&) [159]
                0.00    0.00       1/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl() [160]
[125]    0.0    0.00    0.00       2         std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl_data::_Vector_impl_data() [125]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Vector, std::allocator<Vector> >::~vector() [130]
[126]    0.0    0.00    0.00       2         std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [126]
                0.00    0.00       2/10          std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [97]
                0.00    0.00       2/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::~_Vector_impl() [124]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [129]
[127]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [127]
                0.00    0.00       2/3           std::allocator<double>::~allocator() [113]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [164]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [165]
[128]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [128]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::~vector() [131]
[129]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [129]
                0.00    0.00       2/16          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [79]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [127]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[130]    0.0    0.00    0.00       2         std::vector<Vector, std::allocator<Vector> >::~vector() [130]
                0.00    0.00       2/27          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [72]
                0.00    0.00       2/2           std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [126]
                0.00    0.00       2/10          void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [99]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[131]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::~vector() [131]
                0.00    0.00       2/31          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [61]
                0.00    0.00       2/2           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [139]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [129]
-----------------------------------------------
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [133]
[132]    0.0    0.00    0.00       2         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [132]
                0.00    0.00       2/2           bool __gnu_cxx::__is_null_pointer<char const>(char const*) [116]
                0.00    0.00       2/2           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [140]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[133]    0.0    0.00    0.00       2         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [133]
                0.00    0.00       2/2           std::char_traits<char>::length(char const*) [122]
