Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00    1025/1025        Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [20]
[54]     0.0    0.00    0.00    1025         bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [54]
                0.00    0.00    2050/2050        __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::base() const [51]
-----------------------------------------------
                0.00    0.00       1/1025        double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [194]
                0.00    0.00    1024/1025        double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [66]
[55]     0.0    0.00    0.00    1025         double* std::__niter_wrap<double*>(double* const&, double*) [55]
-----------------------------------------------
                0.00    0.00    1024/1024        Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [16]
[56]     0.0    0.00    0.00    1024         Vector::get_data() [56]
-----------------------------------------------
                0.00    0.00    1024/1024        Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [20]
[57]     0.0    0.00    0.00    1024         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator++() [57]
-----------------------------------------------
                0.00    0.00    1024/1024        Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[58]     0.0    0.00    0.00    1024         Vector::mean() const [58]
-----------------------------------------------
                0.00    0.00    1024/1024        Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [20]
[59]     0.0    0.00    0.00    1024         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator*() const [59]
-----------------------------------------------
                0.00    0.00    1024/1024        Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [16]
[60]     0.0    0.00    0.00    1024         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [60]
                0.00    0.00    1024/1024        std::istream* std::__addressof<std::istream>(std::istream&) [62]
                0.00    0.00    1024/1048576     std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [38]
-----------------------------------------------
                0.00    0.00    1024/1024        double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [66]
[61]     0.0    0.00    0.00    1024         double* std::__copy_n_a<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, bool) [61]
                0.00    0.00 1048576/1048576     std::istream_iterator<double, char, std::char_traits<char>, long>::operator*() const [37]
                0.00    0.00 1047552/1047552     std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [40]
-----------------------------------------------
                0.00    0.00    1024/1024        std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [60]
[62]     0.0    0.00    0.00    1024         std::istream* std::__addressof<std::istream>(std::istream&) [62]
-----------------------------------------------
                0.00    0.00    1024/1024        double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [65]
[63]     0.0    0.00    0.00    1024         std::__size_to_integer(unsigned int) [63]
-----------------------------------------------
                0.00    0.00    1024/1024        double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [65]
[64]     0.0    0.00    0.00    1024         std::iterator_traits<std::istream_iterator<double, char, std::char_traits<char>, long> >::iterator_category std::__iterator_category<std::istream_iterator<double, char, std::char_traits<char>, long> >(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [64]
-----------------------------------------------
                0.00    0.00    1024/1024        Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [16]
[65]     0.0    0.00    0.00    1024         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [65]
                0.00    0.00    1024/1024        std::__size_to_integer(unsigned int) [63]
                0.00    0.00    1024/1024        std::iterator_traits<std::istream_iterator<double, char, std::char_traits<char>, long> >::iterator_category std::__iterator_category<std::istream_iterator<double, char, std::char_traits<char>, long> >(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [64]
                0.00    0.00    1024/2048        std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [52]
                0.00    0.00    1024/1024        double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [66]
-----------------------------------------------
                0.00    0.00    1024/1024        double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [65]
[66]     0.0    0.00    0.00    1024         double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [66]
                0.00    0.00    1024/1145        double* std::__niter_base<double*>(double*) [53]
                0.00    0.00    1024/2048        std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [52]
                0.00    0.00    1024/1024        double* std::__copy_n_a<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, bool) [61]
                0.00    0.00    1024/1025        double* std::__niter_wrap<double*>(double* const&, double*) [55]
-----------------------------------------------
                0.00    0.00    1024/1024        Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [16]
[67]     0.0    0.00    0.00    1024         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [67]
-----------------------------------------------
                0.00    0.00      40/80          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [102]
                0.00    0.00      40/80          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [100]
[68]     0.0    0.00    0.00      80         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [68]
-----------------------------------------------
                0.00    0.00      23/65          __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [90]
                0.00    0.00      42/65          __gnu_cxx::new_allocator<double>::max_size() const [75]
[69]     0.0    0.00    0.00      65         __gnu_cxx::new_allocator<double>::_M_max_size() const [69]
-----------------------------------------------
                0.00    0.00      22/64          std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [99]
                0.00    0.00      42/64          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [77]
[70]     0.0    0.00    0.00      64         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [70]
-----------------------------------------------
                0.00    0.00       1/47          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [193]
                0.00    0.00       2/47          std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [149]
                0.00    0.00       4/47          std::vector<double, std::allocator<double> >::~vector() [126]
                0.00    0.00      40/47          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [102]
[71]     0.0    0.00    0.00      47         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [71]
-----------------------------------------------
                0.00    0.00       1/46          std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [21]
                0.00    0.00       1/46          Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
                0.00    0.00      44/46          std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [115]
[72]     0.0    0.00    0.00      46         std::vector<Vector, std::allocator<Vector> >::size() const [72]
-----------------------------------------------
                0.00    0.00      22/44          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [17]
                0.00    0.00      22/44          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [114]
[73]     0.0    0.00    0.00      44         __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [73]
-----------------------------------------------
                0.00    0.00      44/44          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [27]
[74]     0.0    0.00    0.00      44         Vector const* std::__make_move_if_noexcept_iterator<Vector, Vector const*>(Vector*) [74]
-----------------------------------------------
                0.00    0.00      42/42          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [76]
[75]     0.0    0.00    0.00      42         __gnu_cxx::new_allocator<double>::max_size() const [75]
                0.00    0.00      42/65          __gnu_cxx::new_allocator<double>::_M_max_size() const [69]
-----------------------------------------------
                0.00    0.00      42/42          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [77]
[76]     0.0    0.00    0.00      42         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [76]
                0.00    0.00      42/42          __gnu_cxx::new_allocator<double>::max_size() const [75]
-----------------------------------------------
                0.00    0.00       2/42          std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [148]
                0.00    0.00      40/42          std::vector<double, std::allocator<double> >::max_size() const [80]
[77]     0.0    0.00    0.00      42         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [77]
                0.00    0.00      42/42          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [76]
                0.00    0.00      42/64          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [70]
-----------------------------------------------
                0.00    0.00       1/41          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [193]
                0.00    0.00      40/41          std::vector<double, std::allocator<double> >::max_size() const [80]
[78]     0.0    0.00    0.00      41         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [78]
-----------------------------------------------
                0.00    0.00      20/40          std::vector<double, std::allocator<double> >::end() [103]
                0.00    0.00      20/40          std::vector<double, std::allocator<double> >::begin() [104]
[79]     0.0    0.00    0.00      40         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [79]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [101]
[80]     0.0    0.00    0.00      40         std::vector<double, std::allocator<double> >::max_size() const [80]
                0.00    0.00      40/41          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [78]
                0.00    0.00      40/42          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [77]
-----------------------------------------------
                0.00    0.00      40/40          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [102]
[81]     0.0    0.00    0.00      40         std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [81]
                0.00    0.00      40/40          std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [82]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [81]
[82]     0.0    0.00    0.00      40         std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [82]
                0.00    0.00      40/40          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [83]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [82]
[83]     0.0    0.00    0.00      40         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [83]
                0.00    0.00     120/1145        double* std::__niter_base<double*>(double*) [53]
                0.00    0.00      40/40          std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [84]
-----------------------------------------------
                0.00    0.00      40/40          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [83]
[84]     0.0    0.00    0.00      40         std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [84]
-----------------------------------------------
                0.00    0.00       1/36          std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [21]
                0.00    0.00       2/36          std::vector<Vector, std::allocator<Vector> >::~vector() [147]
                0.00    0.00      33/36          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [17]
[85]     0.0    0.00    0.00      36         std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [85]
-----------------------------------------------
                0.00    0.00      12/34          __gnu_cxx::new_allocator<Vector>::allocate(unsigned long, void const*) [110]
                0.00    0.00      22/34          __gnu_cxx::new_allocator<Vector>::max_size() const [96]
[86]     0.0    0.00    0.00      34         __gnu_cxx::new_allocator<Vector>::_M_max_size() const [86]
-----------------------------------------------
                0.00    0.00      11/31          std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [115]
                0.00    0.00      20/31          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [101]
[87]     0.0    0.00    0.00      31         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [87]
-----------------------------------------------
                0.00    0.00       4/24          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [125]
                0.00    0.00      20/24          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [102]
[88]     0.0    0.00    0.00      24         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [88]
                0.00    0.00      23/23          std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [93]
-----------------------------------------------
                0.00    0.00      23/23          std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [93]
[89]     0.0    0.00    0.00      23         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [89]
-----------------------------------------------
                0.00    0.00      23/23          std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [94]
[90]     0.0    0.00    0.00      23         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [90]
                0.00    0.00      23/65          __gnu_cxx::new_allocator<double>::_M_max_size() const [69]
-----------------------------------------------
                0.00    0.00       1/23          std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [21]
                0.00    0.00      22/23          std::vector<Vector, std::allocator<Vector> >::max_size() const [97]
[91]     0.0    0.00    0.00      23         std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [91]
-----------------------------------------------
                0.00    0.00       3/23          std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [134]
                0.00    0.00      20/23          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [102]
[92]     0.0    0.00    0.00      23         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [92]
                0.00    0.00      23/23          std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [94]
-----------------------------------------------
                0.00    0.00      23/23          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [88]
[93]     0.0    0.00    0.00      23         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [93]
                0.00    0.00      23/23          __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [89]
-----------------------------------------------
                0.00    0.00      23/23          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [92]
[94]     0.0    0.00    0.00      23         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [94]
                0.00    0.00      23/23          __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [90]
-----------------------------------------------
                0.00    0.00      11/22          std::vector<Vector, std::allocator<Vector> >::end() [116]
                0.00    0.00      11/22          std::vector<Vector, std::allocator<Vector> >::begin() [117]
[95]     0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector* const&) [95]
-----------------------------------------------
                0.00    0.00      22/22          std::allocator_traits<std::allocator<Vector> >::max_size(std::allocator<Vector> const&) [98]
[96]     0.0    0.00    0.00      22         __gnu_cxx::new_allocator<Vector>::max_size() const [96]
                0.00    0.00      22/34          __gnu_cxx::new_allocator<Vector>::_M_max_size() const [86]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [115]
[97]     0.0    0.00    0.00      22         std::vector<Vector, std::allocator<Vector> >::max_size() const [97]
                0.00    0.00      22/23          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [91]
                0.00    0.00      22/22          std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [99]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [99]
[98]     0.0    0.00    0.00      22         std::allocator_traits<std::allocator<Vector> >::max_size(std::allocator<Vector> const&) [98]
                0.00    0.00      22/22          __gnu_cxx::new_allocator<Vector>::max_size() const [96]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<Vector, std::allocator<Vector> >::max_size() const [97]
[99]     0.0    0.00    0.00      22         std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [99]
                0.00    0.00      22/22          std::allocator_traits<std::allocator<Vector> >::max_size(std::allocator<Vector> const&) [98]
                0.00    0.00      22/64          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [70]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [102]
[100]    0.0    0.00    0.00      20         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [100]
                0.00    0.00      40/80          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [68]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [102]
[101]    0.0    0.00    0.00      20         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [101]
                0.00    0.00      80/523858      std::vector<double, std::allocator<double> >::size() const [42]
                0.00    0.00      40/40          std::vector<double, std::allocator<double> >::max_size() const [80]
                0.00    0.00      20/31          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [87]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::push_back(double const&) [11]
[102]    0.0    0.00    0.00      20         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [102]
                0.00    0.00      40/47          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [71]
                0.00    0.00      40/80          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [68]
                0.00    0.00      40/40          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [81]
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [101]
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::begin() [104]
                0.00    0.00      20/20          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [100]
                0.00    0.00      20/23          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [92]
                0.00    0.00      20/1047572     double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [39]
                0.00    0.00      20/523776      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [44]
                0.00    0.00      20/24          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [88]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::push_back(double const&) [11]
[103]    0.0    0.00    0.00      20         std::vector<double, std::allocator<double> >::end() [103]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [79]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [102]
[104]    0.0    0.00    0.00      20         std::vector<double, std::allocator<double> >::begin() [104]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [79]
-----------------------------------------------
                0.00    0.00      13/13          void std::_Destroy<Vector*>(Vector*, Vector*) [107]
[105]    0.0    0.00    0.00      13         void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [105]
                0.00    0.00    3071/5118        Vector* std::__addressof<Vector>(Vector&) [48]
                0.00    0.00    3071/3071        void std::_Destroy<Vector>(Vector*) [50]
-----------------------------------------------
                0.00    0.00       2/13          std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [145]
                0.00    0.00      11/13          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [17]
[106]    0.0    0.00    0.00      13         std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [106]
                0.00    0.00      12/12          std::allocator_traits<std::allocator<Vector> >::deallocate(std::allocator<Vector>&, Vector*, unsigned long) [112]
-----------------------------------------------
                0.00    0.00      13/13          void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [108]
[107]    0.0    0.00    0.00      13         void std::_Destroy<Vector*>(Vector*, Vector*) [107]
                0.00    0.00      13/13          void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [105]
-----------------------------------------------
                0.00    0.00       2/13          std::vector<Vector, std::allocator<Vector> >::~vector() [147]
                0.00    0.00      11/13          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [17]
[108]    0.0    0.00    0.00      13         void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [108]
                0.00    0.00      13/13          void std::_Destroy<Vector*>(Vector*, Vector*) [107]
-----------------------------------------------
                0.00    0.00      12/12          std::allocator_traits<std::allocator<Vector> >::deallocate(std::allocator<Vector>&, Vector*, unsigned long) [112]
[109]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<Vector>::deallocate(Vector*, unsigned long) [109]
-----------------------------------------------
                0.00    0.00      12/12          std::allocator_traits<std::allocator<Vector> >::allocate(std::allocator<Vector>&, unsigned long) [113]
[110]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<Vector>::allocate(unsigned long, void const*) [110]
                0.00    0.00      12/34          __gnu_cxx::new_allocator<Vector>::_M_max_size() const [86]
-----------------------------------------------
                0.00    0.00       1/12          std::_Vector_base<Vector, std::allocator<Vector> >::_M_create_storage(unsigned long) [183]
                0.00    0.00      11/12          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [17]
[111]    0.0    0.00    0.00      12         std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [111]
                0.00    0.00      12/12          std::allocator_traits<std::allocator<Vector> >::allocate(std::allocator<Vector>&, unsigned long) [113]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [106]
[112]    0.0    0.00    0.00      12         std::allocator_traits<std::allocator<Vector> >::deallocate(std::allocator<Vector>&, Vector*, unsigned long) [112]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<Vector>::deallocate(Vector*, unsigned long) [109]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [111]
